 order_id, shop_id, shop_category,-, user_historical_order,status, pay_type,original_price,price_after_restaurant_promotion,realpay_price, total_delivery_price, ata, eta, coupon_batch_id
a4319,9600,Tacos,1040,3,Completed,1,15600,17700,17700,2100,28,39,null
a1587,4400,Tacos,7075,2,Completed,1,27600,24880,24880,2800,26,37,null
a4944,8100,Tacos,4137,5,Completed,2,11500,13900,13900,2400,26,37,null
a1642,9100,Tacos,8736,15,Completed,1,42300,36920,34720,2200,25,36,55220892
a1413,9100,Tacos,8944,1,Completed,2,12100,9560,560,2300,23,34,55223398
a2134,6700,Tacos,8238,9,Completed,1,9000,12100,12100,3100,23,34,null
a3894,2800,Tacos,1911,1,Completed,2,10900,8340,1340,1800,23,34,55223770
a3915,9800,Tacos,8066,10,Completed,1,24700,22160,22160,2400,23,34,null
a4783,9600,Tacos,5911,40,Completed,2,15600,18000,18000,2400,23,34,null
a4540,9300,Tacos,4129,13,Completed,2,10900,8340,5838,1800,22,33,55192700
a2773,4400,Tacos,6200,3,Completed,2,12000,11800,2300,2200,21,32,55226352
a3114,2800,Tacos,4549,36,Completed,1,30000,24020,24020,0,21,32,null
a3466,9800,Tacos,1732,2,Completed,1,12000,11700,11700,2100,21,32,null
a4499,9600,Tacos,3952,3,Completed,1,42000,42000,32500,0,21,32,55226348
a1898,0,Tacos,3303,32,Completed,1,13200,15200,15200,2000,19,30,null
a3490,9800,Tacos,6429,7,Completed,1,5300,6040,4240,1800,18,29,55220880
a3492,3000,Tacos,5015,3,Completed,1,27000,26775,25775,1800,17,28,55226620
a4411,9800,Tacos,424,6,Completed,1,11500,11000,11000,1800,16,27,null
a4593,3000,Tacos,8769,1,Completed,2,5200,5960,860,1800,15,26,55226850
a4603,3000,Tacos,4682,21,Completed,2,7800,8040,6240,1800,13,24,55220886
a1208,1100,Tacos,1630,2,Completed,1,8000,9500,9500,1500,12,23,null
a2456,9100,Tacos,8697,2,Completed,2,10500,8100,6300,1800,12,23,55226944
a1832,6900,Tamales,8782,9,Completed,1,10200,13900,4400,3700,35,46,55226352
a2565,6600,Tea,9048,1,Completed,1,4800,7900,3900,3100,32,43,55226840
a4310,6800,Tortas,6559,11,Completed,1,19800,22608,22608,3900,35,46,null
a2568,8500,Tortas,1667,1,Completed,2,9800,12300,6800,2500,31,42,55226842
a3707,7500,Tortas,7783,1,Completed,2,6500,6700,1600,2700,27,38,55226850
a2730,8400,Tortas,213,2,Completed,2,8000,6300,4800,1500,22,33,55226674
a2654,8400,Tortas,7631,10,Completed,2,7800,6880,6880,2200,21,32,null
a4186,5100,Tortas,8471,1,Completed,2,5000,6800,0,1800,15,26,55223770
a4025,1700,Wings,118,7,Completed,1,25850,28350,28350,2500,40,51,null
a2738,5200,Wings,2413,1,Completed,2,5000,7400,400,2400,31,42,55223770
a1575,5200,Wings,5622,8,Completed,2,9000,11200,11200,2200,25,36,null
a2502,8600,Wings,6529,11,Completed,1,6500,8300,6500,1800,25,36,55220892
a2464,4800,Antojitos,6864,18,Completed,2,12600,11660,8560,3100,42,54,55220890
a2262,4800,Antojitos,3555,21,Completed,1,16900,13340,13340,1800,35,47,null
a2546,4800,Antojitos,3944,7,Completed,1,12900,11040,8540,2500,35,47,55226676
a5227,3600,Antojitos,1920,3,Completed,1,14240,15351,10745,2100,30,42,55220392
a3921,5400,Arroz,799,6,Completed,2,12700,16400,6900,3700,32,44,55226352
a2331,3000,Arroz,847,4,Completed,1,31000,21600,21600,2200,27,39,null
a5179,7500,Bakery,1584,1,Completed,1,15350,18550,10550,3200,38,50,55226502
a2278,4000,Bakery,7176,3,Completed,1,8100,10500,1000,2400,32,44,55226350
a2336,8700,Bakery,6906,4,Completed,2,18900,11850,2350,2400,29,41,55226348
a3805,8100,Bakery,7799,21,Completed,2,20500,19800,19800,2300,22,34,null
a4951,2500,Burger,4378,11,Completed,2,13300,16400,11480,3100,42,54,55179738
a1463,2900,Burger,8827,5,Completed,1,30000,17500,15000,2500,35,47,55222722
a2926,1300,Burger,855,4,Completed,1,9000,12100,12100,3100,35,47,null
a3119,4600,Burger,1337,3,Completed,2,13000,16700,16700,3700,35,47,null
a4549,6300,Burger,5889,18,Completed,1,94500,98200,98200,3700,34,46,null
a1577,5400,Burger,6597,30,Completed,1,9700,11700,11700,2000,30,42,null
a1817,200,Burger,5501,1,Completed,1,11000,8900,3400,2300,29,41,55226842
a2737,8300,Burger,6949,2,Completed,2,15000,14600,12400,2200,29,41,55226944
a2136,7100,Burger,5577,9,Completed,1,8900,11000,1500,2100,28,40,55226352
a4525,2600,Burger,8041,39,Completed,1,17800,12480,12480,1800,27,39,null
a4440,4200,Burger,3759,2,Completed,1,7000,8000,6000,2000,26,38,55226944
a4409,9700,Burger,1379,10,Completed,1,31800,17700,15900,1800,22,34,55226616
a3437,4800,Burger,7460,15,Completed,1,14300,10380,880,1800,21,33,55226352
a4611,4800,Burger,7812,2,Completed,2,10400,7740,7740,1500,20,32,null
a5187,400,Burrito,3766,2,Completed,1,54500,35800,26300,3100,37,49,55226348
a1190,1600,Burrito,4807,3,Completed,2,8500,10300,5150,1800,17,29,55179740
a1579,5800,Chilaquiles,796,2,Completed,2,8000,11100,1600,3100,34,46,55226350
a5253,1200,Chilaquiles,9677,3,Completed,2,9800,9260,6860,2400,26,38,55226944
a2130,6000,Chilaquiles,4763,8,Completed,1,10000,7500,7500,2000,25,37,null
a2238,6600,Chilaquiles,6875,6,Completed,1,20600,16720,16720,2300,25,37,null
a1033,1300,Chilaquiles,7892,1,Completed,2,11000,7600,600,2100,22,34,55223770
a1948,7100,Chilaquiles,8658,1,Completed,2,8000,8200,1200,1800,18,30,55223770
a1117,7600,Chilaquiles,2520,1,Completed,1,7000,8800,0,1800,11,23,55226494
a4543,800,Coffee,322,4,Completed,1,5300,7100,6100,1800,30,42,55226620
a1192,4900,Coffee,3114,43,Completed,2,24000,13800,4300,1800,27,39,55226348
a1887,7800,Coffee,99,35,Completed,2,10800,12900,12900,2100,25,37,null
a3995,6100,Coffee,5611,14,Completed,2,31500,18150,18150,2400,25,37,null
a3393,6100,Coffee,1239,1,Completed,2,7000,6000,0,1800,18,30,55223770
a1132,7900,Dessert,1811,2,Completed,1,27000,18600,18600,2400,33,45,null
a3684,1300,Dessert,8877,1,Completed,2,10000,8200,4200,3200,31,43,55226840
a4086,5000,Dessert,8719,1,Completed,2,7200,8920,3820,2800,31,43,55226850
a5093,4500,Dessert,6471,12,Completed,2,9800,11900,9800,2100,25,37,55220886
a1415,3800,Dessert,2173,5,Completed,1,14600,17700,17700,3100,21,33,null
a1224,7900,Dessert,6838,1,Completed,2,12000,9000,2000,1800,19,31,55223770
a4809,1400,Dessert,6815,6,Completed,1,12800,12800,12800,1500,15,27,null
a1181,6200,Drinks,6118,4,Completed,1,14400,16700,16700,2300,24,36,null
a4801,1300,Drinks,7405,2,Completed,2,20000,17800,17800,1800,21,33,null
a1518,3600,Empanadas,692,14,Completed,1,41000,44100,44100,3100,32,44,null
a3455,9400,French Fries,7343,1,Completed,2,7500,9000,5000,1500,18,30,55226840
a3736,7700,Gorditas,1433,11,Completed,1,10400,7800,7800,2600,21,33,null
a3560,3500,Gringas,658,30,Completed,1,7700,8720,8720,1800,16,28,null
a2673,2200,Meat,5213,2,Completed,1,20000,23700,23700,3700,30,42,null
a4768,6400,Meat,529,11,Completed,1,23400,16540,16540,2500,26,38,null
a5200,1700,Pizza,5194,10,Completed,1,14900,18600,18600,3700,43,55,null
a1164,8800,Pizza,9341,1,Completed,2,15000,16800,6800,1800,41,53,55226494
a1947,9300,Pizza,3474,20,Completed,1,54800,57000,54800,2200,41,53,55226616
a4407,8000,Pizza,3652,3,Completed,1,32800,35400,25900,2600,33,45,55226350
a2289,7700,Pizza,2315,9,Completed,1,34800,36900,36900,2100,29,41,null
a5020,4600,Pizza,6496,18,Completed,2,23200,16020,13020,2100,29,41,55222684
a3280,4300,Pizza,8046,7,Completed,2,27500,29700,29700,2200,28,40,null
a3824,8600,Pizza,8815,3,Completed,2,12900,9795,9795,2700,26,38,null
a2441,5400,Pizza,8612,20,Completed,1,14400,9200,9200,2000,22,34,null
a4141,4600,Pizza,6793,8,Completed,1,34400,22840,22840,2200,21,33,null
a2745,2900,Pizza,324,11,Completed,1,15900,12930,12930,1800,18,30,null
a5237,4600,Pizza,2154,3,Completed,1,44700,28620,28620,1800,18,30,null
a3463,8000,Pizza,3295,8,Completed,2,13900,15700,15700,1800,17,29,null
a2888,4600,Pizza,1297,7,Completed,1,12200,9120,7320,1800,15,27,55226944
a3898,9300,Pollo,2802,18,Completed,1,14300,18000,18000,3700,34,46,null
a4763,9300,Pollo,4442,9,Completed,1,10000,13100,3600,3100,29,41,55226350
a4614,8000,Pollo,1012,3,Completed,1,15100,16900,15100,1800,28,40,55222722
a2698,9400,Pollo,4707,1,Completed,2,15900,18000,12500,2100,22,34,55226842
a4803,7700,Pozole,4159,4,Completed,1,16100,15040,15040,2300,36,48,null
a2961,7700,Pozole,1866,7,Completed,2,10900,10650,8050,2600,29,41,55226616
a3456,5100,Pozole,5682,25,Completed,2,7500,9800,9800,2300,28,40,null
a4565,5100,Pozole,9351,9,Completed,1,39800,33640,33640,1800,26,38,null
a3667,4500,Pozole,1230,6,Completed,1,9100,11700,2200,2600,24,36,55226352
a4981,6400,Pozole,2680,2,Completed,1,12700,14900,12700,2200,19,31,55226944
a1038,2000,Quesadillas,5768,3,Completed,1,10200,13000,10200,2800,41,53,55222722
a1592,7600,Quesadillas,5343,7,Completed,2,4000,5500,2400,3100,41,53,55226616
a2968,9500,Quesadillas,194,1,Completed,2,4200,7000,1900,2800,37,49,55226850
a4093,7300,Quesadillas,7993,6,Completed,2,23200,14700,11600,3100,32,44,55220884
a5376,7300,Quesadillas,5244,24,Completed,2,11000,7300,7300,1800,27,39,null
a1547,7600,Quesadillas,6546,2,Completed,1,6200,5520,3864,1800,26,38,55220392
a4800,9500,Quesadillas,2529,1,Completed,2,5200,7400,3400,2200,20,32,55226840
a4792,9500,Quesadillas,7120,13,Completed,1,6200,8200,8200,2000,16,28,null
a4794,5100,Ramen,6076,13,Completed,1,28000,17100,17100,3100,43,55,null
a5246,5100,Ramen,6661,22,Completed,2,30500,18050,18050,2800,39,51,null
a3907,5100,Ramen,6833,1,Completed,1,28000,16400,11300,2400,35,47,55226850
a4358,5100,Ramen,460,1,Completed,1,50500,28350,24350,3100,34,46,55226840
a4443,5100,Ramen,8788,3,Completed,2,21000,12700,3200,2200,27,39,55226348
a2554,1200,Sandwiches,7954,5,Completed,1,10200,12800,12800,3100,27,39,null
a1973,1200,Sandwiches,7043,126,Completed,1,12200,12800,12800,3100,25,37,null
a3795,6900,Sandwiches,4885,7,Completed,1,10000,7800,7800,1800,25,37,null
a2900,9400,Sandwiches,6597,29,Completed,1,15900,17700,17700,1800,23,35,null
a2086,1200,Sandwiches,7619,1,Completed,2,6000,7000,0,2000,20,32,55223770
a3030,9600,Seafood,2378,6,Completed,1,50800,53900,53900,3100,42,54,null
a3619,7700,Seafood,4136,12,Completed,1,25000,17500,15000,2500,31,43,55222722
a2923,6600,Snacks,764,32,Completed,1,18000,17410,17410,2800,40,52,null
a5017,6600,Snacks,2234,44,Completed,2,23800,18900,18900,3100,35,47,null
a5402,7700,Snacks,395,6,Completed,1,6500,9000,6500,2500,33,45,55226944
a1746,9500,Snacks,3109,9,Completed,1,6500,8700,6500,2200,29,41,55220886
a1041,4200,Snacks,8755,12,Completed,2,14000,16200,15200,2200,26,38,55226620
a3091,8800,Snacks,3617,8,Completed,2,29300,23700,21900,1800,23,35,55226944
a3558,5000,Soup,305,12,Completed,1,23200,15920,15920,2000,41,53,null
a4524,3400,Soup,6009,11,Completed,1,10800,11630,9630,2000,23,35,55222722
a5089,4000,Sushi,3715,2,Completed,2,33700,18665,18665,3500,42,54,null
a2098,4900,Sushi,9971,2,Completed,1,15000,17800,15000,2800,33,45,55226944
a4254,8300,Sushi,2170,16,Completed,1,21100,10550,10550,0,29,41,null
a5289,9800,Sushi,3780,10,Completed,1,31500,21100,21100,2200,23,35,null
a4163,3200,Sushi,9089,1,Completed,1,39300,24700,19200,1800,21,33,55226842
a4832,8800,Sushi,7509,42,Completed,2,26000,15200,15200,2200,16,28,null
a2577,6700,Tacos,5814,8,Completed,1,11500,13650,4150,3000,49,61,55226350
a2068,9100,Tacos,3048,1,Completed,2,7500,7300,300,2800,43,55,55223770
a5213,9300,Tacos,989,10,Completed,2,22000,16900,16900,3700,39,51,null
a1810,300,Tacos,9670,5,Completed,1,13600,12720,12720,3200,38,50,null
a3622,6600,Tacos,8387,14,Completed,1,14000,17100,17100,3100,35,47,null
a1807,8400,Tacos,9186,2,Completed,2,9300,12400,9300,3100,34,46,55226944
a5103,8100,Tacos,9291,10,Completed,1,6000,9500,9500,3500,34,46,null
a5274,5600,Tacos,1884,6,Completed,1,8000,10300,800,2300,34,46,55226350
a3124,5700,Tacos,7160,3,Completed,2,16800,7340,5040,2300,33,45,55222722
a1084,700,Tacos,5228,39,Completed,1,20300,15700,15700,3200,32,44,null
a1677,300,Tacos,7532,17,Completed,1,19000,22100,12600,3100,31,43,55226352
a3089,2400,Tacos,6367,2,Completed,1,42300,44800,44800,2500,31,43,null
a3666,2500,Tacos,6170,13,Completed,1,7200,9900,7920,2700,31,43,55179736
a2256,4400,Tacos,6885,1,Completed,2,17200,16060,4060,2300,30,42,55223790
a2898,4000,Tacos,4416,7,Completed,1,12600,10280,780,2600,27,39,55226348
a3417,9300,Tacos,4877,11,Completed,1,12800,10280,7680,2600,27,39,55226944
a5282,6400,Tacos,2628,7,Completed,2,10400,9080,7280,1800,27,39,55226616
a2825,5700,Tacos,5476,5,Completed,1,34600,19400,17300,2100,25,37,55226616
a1688,9100,Tacos,2956,1,Completed,2,7500,7100,1100,2600,22,34,55227000
a3992,9600,Tacos,958,11,Completed,1,18200,18200,18200,0,22,34,null
a5161,9800,Tacos,8939,9,Completed,1,17300,16540,16540,2700,22,34,null
a1121,6200,Tacos,1936,6,Completed,1,16100,13570,9499,2300,21,33,55192700
a1929,900,Tacos,683,6,Completed,1,10100,12100,12100,2000,21,33,null
a4217,9600,Tacos,2287,4,Completed,1,13000,15100,13000,2100,21,33,55226944
a4444,3500,Tacos,1857,33,Completed,1,11000,9700,9700,2300,18,30,null
a4534,5000,Tacos,7519,11,Completed,1,26700,20000,20000,2200,18,30,null
a5488,9600,Tacos,3300,14,Completed,1,7800,9600,9600,1800,17,29,null
a2593,9100,Tacos,7276,33,Completed,1,11500,8700,8700,1800,16,28,null
a1880,9100,Tacos,9074,1,Completed,2,8400,6840,0,1800,13,25,55223770
a1954,9100,Tacos,4332,2,Completed,1,9500,7200,7200,1500,9,21,null
a5397,3000,Tacos,6143,1,Completed,2,7800,8040,1040,1800,8,20,55223770
a2253,6900,Tamales,153,13,Completed,1,13600,15400,15400,1800,21,33,null
a3829,9700,Tamales,9555,3,Completed,2,5800,5860,0,1800,11,23,55226350
a1315,500,Tortas,4854,1,Completed,1,27800,30900,25400,3100,39,51,55226842
a3556,2600,Tortas,1477,2,Completed,1,15100,17600,15100,2500,39,51,55226944
a1357,1800,Tortas,9639,1,Completed,1,23400,17140,7640,3100,35,47,55226348
a3217,8800,Tortas,7413,23,Completed,2,29600,20160,20160,2400,30,42,null
a1917,8400,Tortas,8902,4,Completed,1,20400,14440,12240,2200,27,39,55220890
a2922,5400,Tortas,672,1,Completed,1,23700,18100,12600,2300,27,39,55226842
a1162,7700,Tortas,147,3,Completed,2,20800,16280,16280,2800,25,37,null
a4766,6500,Tortas,1237,55,Completed,1,9500,9150,9150,2500,24,36,null
a2552,8500,Tortas,6496,2,Completed,1,3900,6000,3900,2100,23,35,55226944
a2302,4900,Tortas,2950,1,Completed,2,7000,7300,300,1800,19,31,55223770
a4489,5100,Tortas,5844,8,Completed,1,9900,11700,9900,1800,18,30,55222722
a3978,7500,Tortas,539,10,Completed,1,15500,15200,15200,2200,17,29,null
a1009,6000,Tortas,1338,15,Completed,1,9400,10900,1400,1500,14,26,55226352
a4083,4700,Tortas,9336,21,Completed,1,20000,21800,20000,1800,14,26,55220896
a5004,600,Tortas,3933,9,Completed,1,5500,7500,5500,2000,14,26,55226616
a1843,3000,Wings,3625,14,Completed,1,34400,23140,23140,2500,32,44,null
a1316,3000,Wings,6494,1,Completed,1,52900,33940,23940,2200,29,41,55226494
a2664,5200,Wings,7407,12,Completed,2,12000,10200,8000,2200,27,39,55220886
a2461,8900,Wings,3780,3,Completed,2,11000,12800,11000,1800,26,38,55222722
a1530,2200,Wings,7209,2,Completed,1,4000,5800,4000,1800,24,36,55226944
a1678,4600,Wings,8724,1,Completed,2,24000,25800,20300,1800,24,36,55226842
a1853,2200,Wings,2327,3,Completed,1,8500,8175,8175,1800,19,31,null
a4552,3600,Antojitos,97,6,Completed,1,8650,10450,10450,1800,23,36,null
a4483,1000,Arepas,434,15,Completed,1,17500,20600,17500,3100,37,50,55220886
a1783,3000,Arroz,5101,18,Completed,1,21400,15640,15640,2800,36,49,null
a1751,200,Bakery,2209,10,Completed,1,16000,14800,14800,2000,32,45,null
a3453,3800,Bakery,5183,33,Completed,1,10000,13100,13100,3100,28,41,null
a1351,6800,Bakery,2198,2,Completed,1,30000,26700,17200,2700,26,39,55226348
a2084,5500,Birria,3750,6,Completed,2,26000,29700,20790,3700,33,46,55192700
a4622,4700,Birria,6053,3,Completed,1,60000,62800,62800,2800,25,38,null
a5398,4700,Birria,7726,28,Completed,2,14000,16100,16100,2100,19,32,null
a3085,5100,Burger,1931,24,Completed,1,31600,29060,29060,3100,45,58,null
a3561,9300,Burger,1596,4,Completed,1,11400,8300,8300,2600,41,54,null
a5278,9300,Burger,2887,2,Completed,2,22800,13800,11400,2400,37,50,55226944
a1304,7700,Burger,320,8,Completed,1,12500,9975,475,3100,36,49,55226350
a3967,2500,Burger,439,3,Completed,2,23900,26400,21400,2500,36,49,55179738
a4361,9700,Burger,1109,6,Completed,1,15900,11650,11650,3700,34,47,null
a3965,2600,Burger,7754,10,Completed,1,34100,24320,24320,2500,32,45,null
a4242,9300,Burger,4745,16,Completed,1,44600,24100,24100,1800,32,45,null
a1802,200,Burger,9404,23,Completed,1,24500,17200,17200,2500,31,44,null
a5299,1300,Burger,3068,9,Completed,2,4500,6700,4500,2200,29,42,55220878
a1371,5000,Burger,2666,1,Completed,2,10900,11438,7438,2500,27,40,55226840
a5332,2600,Burger,8513,10,Completed,2,16000,12680,10480,2200,27,40,55226944
a3047,5200,Burger,3032,3,Completed,1,26000,15200,13000,2200,26,39,55226944
a4567,4800,Burger,8531,1,Completed,2,9000,8000,1000,2600,26,39,55223770
a4726,6700,Burger,9459,23,Completed,1,14500,10500,7500,1800,25,38,55226934
a4905,6700,Burger,6104,44,Completed,1,22800,16180,16180,2500,25,38,null
a4455,1300,Burger,9363,8,Completed,2,17000,18800,18800,1800,22,35,null
a4882,9700,Burger,4200,8,Completed,1,15900,9750,250,1800,22,35,55226352
a2143,9100,Burger,3580,1,Completed,2,4000,5800,700,1800,21,34,55226850
a1795,1600,Burger,4278,10,Completed,1,11500,12100,11100,2400,19,32,55226620
a1130,200,Burger,6427,3,Completed,1,32400,34700,34700,2300,18,31,null
a2480,9000,Burger,8107,1,Completed,2,2200,4000,4000,1800,13,26,null
a4812,1300,Burrito,4922,2,Completed,2,12800,11080,11080,2800,39,52,null
a4320,1300,Burrito,9969,2,Completed,1,12800,10080,7056,1800,24,37,55226914
a3139,8500,Chilaquiles,2170,7,Completed,1,8000,9800,300,1800,27,40,55226348
a1544,5300,Chilaquiles,9749,12,Completed,2,17800,19600,17800,1800,22,35,55222722
a2341,4700,Chilaquiles,6048,7,Completed,1,8000,6900,0,2100,19,32,55226350
a2691,8500,Chilaquiles,422,6,Completed,2,9500,11700,11700,2200,19,32,null
a4579,6400,Coffee,5696,3,Completed,2,10900,9840,340,3100,26,39,55226350
a1641,5400,Dessert,5333,8,Completed,1,6300,9260,0,3700,38,51,55226352
a2337,7800,Dessert,6140,3,Completed,1,21900,25000,24000,3100,36,49,55226620
a5477,4500,Dessert,5814,10,Completed,1,7000,9400,0,2400,36,49,55226350
a4818,5500,Dessert,9970,8,Completed,1,19700,22800,13300,3100,34,47,55226352
a1613,2500,Dessert,5799,11,Completed,1,12500,10300,800,2800,33,46,55226352
a2463,700,Dessert,5837,11,Completed,1,13800,17000,17000,3200,32,45,null
a3754,9200,Dessert,2312,3,Completed,1,12000,9100,6100,3100,31,44,55222722
a4107,4400,Dessert,2737,2,Completed,1,9900,8930,8930,2000,29,42,null
a1040,7400,Dessert,3597,29,Completed,2,5000,6800,6800,1800,25,38,null
a2319,8600,Dessert,4074,2,Completed,2,13300,15500,13300,2200,25,38,55226944
a3432,5000,Dessert,3001,1,Completed,2,9900,12200,5200,2300,25,38,55223770
a2257,1200,Dessert,9874,6,Completed,1,4300,6900,4300,2600,24,37,55226616
a4828,100,Dessert,2387,1,Completed,2,7500,6300,0,1800,22,35,55223770
a4955,8300,Dessert,4936,1,Completed,2,4800,6800,0,2000,22,35,55223770
a5365,1900,Dessert,5411,6,Completed,2,13500,8950,0,2200,22,35,55226350
a3731,4500,Dessert,8378,4,Completed,1,10000,12200,2700,2200,17,30,55226348
a1561,5100,Dessert,820,27,Completed,1,17400,19700,19700,2300,15,28,null
a3594,100,Dessert,3495,20,Completed,2,2000,3500,3500,1500,12,25,null
a5166,9700,Drinks,1955,6,Completed,2,12000,14200,14200,2200,35,48,null
a2939,0,French Fries,8468,6,Completed,1,33899,31099,31099,2200,33,46,null
a2742,7100,French Fries,1672,2,Completed,1,22000,24100,22000,2100,30,43,55226944
a3248,8500,Gorditas,4687,11,Completed,2,25000,23800,8800,2800,42,55,55178216
a1855,8800,Gorditas,7118,1,Completed,2,15500,11100,6100,2100,23,36,55226844
a1924,500,Gorditas,2582,1,Completed,2,5200,7000,0,1800,11,24,55223770
a3548,3500,Gringas,6736,1,Completed,2,6000,7200,1200,2100,23,36,55227000
a1619,5600,Ice Creame,1572,9,Completed,1,27600,19660,16560,3100,29,42,55226944
a2700,5600,Ice Creame,5464,2,Completed,2,18300,13380,10980,2400,22,35,55226944
a4968,4700,Ice Creame,97,1,Completed,2,5100,6900,0,1800,20,33,55223770
a4918,9400,Ice Creame,8741,3,Completed,2,13000,14800,13000,1800,18,31,55222722
a3827,2800,Ice Creame,4106,3,Completed,2,8000,9800,8000,1800,9,22,55222722
a3079,500,Ice Creame,6764,11,Completed,2,9000,7200,7200,1800,7,20,null
a1232,100,Meat,6627,1,Completed,2,10200,8320,1320,2200,23,36,55223770
a3159,8600,Meat,9999,1,Completed,1,42000,42000,42000,0,20,33,null
a1246,6600,Pasta,9409,2,Completed,1,21500,25200,21500,3700,45,58,55226944
a2756,5400,Pizza,4806,1,Completed,2,13900,16700,11200,2800,53,66,55226842
a5219,7400,Pizza,2476,4,Completed,1,51000,28200,25500,2700,39,52,55220890
a4214,4600,Pizza,4256,4,Completed,1,12200,9620,120,2300,34,47,55226350
a4101,1700,Pizza,9222,1,Completed,2,14900,13975,9975,2800,32,45,55226840
a4875,7400,Pizza,4989,3,Completed,2,15500,9550,9550,1800,31,44,null
a4200,4700,Pizza,5352,3,Completed,2,19900,21700,19900,1800,30,43,55226944
a4934,2000,Pizza,5969,1,Completed,1,37100,28920,23420,2500,30,43,55226842
a5375,1700,Pizza,4606,33,Completed,2,16900,15075,5575,2400,30,43,55226352
a1825,2600,Pizza,6021,2,Completed,2,26000,15100,13000,2100,29,42,55226944
a3997,9800,Pizza,8587,1,Completed,1,27200,29400,23900,2200,28,41,55226842
